h1_rank,h2_rank,f1_rank,f2_rank,f3_rank,h1_suit,h2_suit,f1_suit,f2_suit,f3_suit,rank_key,suit_key
6,4,A,6,2,0,0,1,2,1,64A62,00121
6,4,A,6,2,0,0,1,2,2,64A62,00122
6,4,A,6,2,0,0,1,2,3,64A62,00123
6,4,A,6,2,0,1,0,1,0,64A62,01010
6,4,A,6,2,0,1,0,1,1,64A62,01011
6,4,A,6,2,0,1,0,1,2,64A62,01012
6,4,A,6,2,0,1,0,2,0,64A62,01020
6,4,A,6,2,0,1,0,2,1,64A62,01021
6,4,A,6,2,0,1,0,2,2,64A62,01022
6,4,A,6,2,0,1,0,2,3,64A62,01023
6,4,A,6,2,0,1,1,1,0,64A62,01110
6,4,A,6,2,0,1,1,1,1,64A62,01111
6,4,A,6,2,0,1,1,1,2,64A62,01112
6,4,A,6,2,0,1,1,2,0,64A62,01120
6,4,A,6,2,0,1,1,2,1,64A62,01121
6,4,A,6,2,0,1,1,2,2,64A62,01122
6,4,A,6,2,0,1,1,2,3,64A62,01123
6,4,A,6,2,0,1,2,1,0,64A62,01210
6,4,A,6,2,0,1,2,1,1,64A62,01211
6,4,A,6,2,0,1,2,1,2,64A62,01212
6,4,A,6,2,0,1,2,1,3,64A62,01213
6,4,A,6,2,0,1,2,2,0,64A62,01220
6,4,A,6,2,0,1,2,2,1,64A62,01221
6,4,A,6,2,0,1,2,2,2,64A62,01222
6,4,A,6,2,0,1,2,2,3,64A62,01223
6,4,A,6,2,0,1,2,3,0,64A62,01230
6,4,A,6,2,0,1,2,3,1,64A62,01231
6,4,A,6,2,0,1,2,3,2,64A62,01232
6,4,A,6,2,0,1,2,3,3,64A62,01233
6,4,A,6,3,0,0,0,1,0,64A63,00010
6,4,A,6,3,0,0,0,1,1,64A63,00011
6,4,A,6,3,0,0,0,1,2,64A63,00012
6,4,A,6,3,0,0,1,1,0,64A63,00110
6,4,A,6,3,0,0,1,1,1,64A63,00111
6,4,A,6,3,0,0,1,1,2,64A63,00112
6,4,A,6,3,0,0,1,2,0,64A63,00120
6,4,A,6,3,0,0,1,2,1,64A63,00121
6,4,A,6,3,0,0,1,2,2,64A63,00122
6,4,A,6,3,0,0,1,2,3,64A63,00123
6,4,A,6,3,0,1,0,1,0,64A63,01010
6,4,A,6,3,0,1,0,1,1,64A63,01011
6,4,A,6,3,0,1,0,1,2,64A63,01012
6,4,A,6,3,0,1,0,2,0,64A63,01020
6,4,A,6,3,0,1,0,2,1,64A63,01021
6,4,A,6,3,0,1,0,2,2,64A63,01022
6,4,A,6,3,0,1,0,2,3,64A63,01023
6,4,A,6,3,0,1,1,1,0,64A63,01110
6,4,A,6,3,0,1,1,1,1,64A63,01111
6,4,A,6,3,0,1,1,1,2,64A63,01112
6,4,A,6,3,0,1,1,2,0,64A63,01120
6,4,A,6,3,0,1,1,2,1,64A63,01121
6,4,A,6,3,0,1,1,2,2,64A63,01122
6,4,A,6,3,0,1,1,2,3,64A63,01123
6,4,A,6,3,0,1,2,1,0,64A63,01210
6,4,A,6,3,0,1,2,1,1,64A63,01211
6,4,A,6,3,0,1,2,1,2,64A63,01212
6,4,A,6,3,0,1,2,1,3,64A63,01213
6,4,A,6,3,0,1,2,2,0,64A63,01220
6,4,A,6,3,0,1,2,2,1,64A63,01221
6,4,A,6,3,0,1,2,2,2,64A63,01222
6,4,A,6,3,0,1,2,2,3,64A63,01223
6,4,A,6,3,0,1,2,3,0,64A63,01230
6,4,A,6,3,0,1,2,3,1,64A63,01231
6,4,A,6,3,0,1,2,3,2,64A63,01232
6,4,A,6,3,0,1,2,3,3,64A63,01233
6,4,A,6,4,0,0,0,1,1,64A64,00011
6,4,A,6,4,0,0,0,1,2,64A64,00012
6,4,A,6,4,0,0,1,1,1,64A64,00111
6,4,A,6,4,0,0,1,1,2,64A64,00112
6,4,A,6,4,0,0,1,2,1,64A64,00121
6,4,A,6,4,0,0,1,2,2,64A64,00122
6,4,A,6,4,0,0,1,2,3,64A64,00123
6,4,A,6,4,0,1,0,1,0,64A64,01010
6,4,A,6,4,0,1,0,1,2,64A64,01012
6,4,A,6,4,0,1,0,2,0,64A64,01020
6,4,A,6,4,0,1,0,2,2,64A64,01022
6,4,A,6,4,0,1,0,2,3,64A64,01023
6,4,A,6,4,0,1,1,1,0,64A64,01110
6,4,A,6,4,0,1,1,1,2,64A64,01112
6,4,A,6,4,0,1,1,2,0,64A64,01120
6,4,A,6,4,0,1,1,2,2,64A64,01122
6,4,A,6,4,0,1,1,2,3,64A64,01123
6,4,A,6,4,0,1,2,1,0,64A64,01210
6,4,A,6,4,0,1,2,1,2,64A64,01212
6,4,A,6,4,0,1,2,1,3,64A64,01213
6,4,A,6,4,0,1,2,2,0,64A64,01220
6,4,A,6,4,0,1,2,2,2,64A64,01222
6,4,A,6,4,0,1,2,2,3,64A64,01223
6,4,A,6,4,0,1,2,3,0,64A64,01230
