h1_rank,h2_rank,f1_rank,f2_rank,f3_rank,h1_suit,h2_suit,f1_suit,f2_suit,f3_suit,rank_key,suit_key
9,9,A,A,J,0,1,2,3,2,99AAJ,01232
9,9,A,A,Q,0,1,0,1,0,99AAQ,01010
9,9,A,A,Q,0,1,0,1,2,99AAQ,01012
9,9,A,A,Q,0,1,0,2,0,99AAQ,01020
9,9,A,A,Q,0,1,0,2,1,99AAQ,01021
9,9,A,A,Q,0,1,0,2,2,99AAQ,01022
9,9,A,A,Q,0,1,0,2,3,99AAQ,01023
9,9,A,A,Q,0,1,2,3,0,99AAQ,01230
9,9,A,A,Q,0,1,2,3,2,99AAQ,01232
9,9,A,A,K,0,1,0,1,0,99AAK,01010
9,9,A,A,K,0,1,0,1,2,99AAK,01012
9,9,A,A,K,0,1,0,2,0,99AAK,01020
9,9,A,A,K,0,1,0,2,1,99AAK,01021
9,9,A,A,K,0,1,0,2,2,99AAK,01022
9,9,A,A,K,0,1,0,2,3,99AAK,01023
9,9,A,A,K,0,1,2,3,0,99AAK,01230
9,9,A,A,K,0,1,2,3,2,99AAK,01232
9,9,A,A,A,0,1,0,1,2,99AAA,01012
9,9,A,A,A,0,1,0,2,3,99AAA,01023
T,2,2,2,2,0,0,1,2,3,T2222,00123
T,2,2,2,2,0,1,0,2,3,T2222,01023
T,2,3,2,2,0,0,0,1,2,T2322,00012
T,2,3,2,2,0,0,1,1,2,T2322,00112
T,2,3,2,2,0,0,1,2,3,T2322,00123
T,2,3,2,2,0,1,0,0,2,T2322,01002
T,2,3,2,2,0,1,0,2,3,T2322,01023
T,2,3,2,2,0,1,1,0,2,T2322,01102
T,2,3,2,2,0,1,1,2,3,T2322,01123
T,2,3,2,2,0,1,2,0,2,T2322,01202
T,2,3,2,2,0,1,2,0,3,T2322,01203
T,2,3,2,2,0,1,2,2,3,T2322,01223
T,2,3,3,2,0,0,0,1,1,T2332,00011
T,2,3,3,2,0,0,0,1,2,T2332,00012
T,2,3,3,2,0,0,1,2,1,T2332,00121
T,2,3,3,2,0,0,1,2,3,T2332,00123
T,2,3,3,2,0,1,0,1,0,T2332,01010
T,2,3,3,2,0,1,0,1,2,T2332,01012
T,2,3,3,2,0,1,0,2,0,T2332,01020
T,2,3,3,2,0,1,0,2,2,T2332,01022
T,2,3,3,2,0,1,0,2,3,T2332,01023
T,2,3,3,2,0,1,1,2,0,T2332,01120
T,2,3,3,2,0,1,1,2,2,T2332,01122
T,2,3,3,2,0,1,1,2,3,T2332,01123
T,2,3,3,2,0,1,2,3,0,T2332,01230
T,2,3,3,2,0,1,2,3,2,T2332,01232
T,2,3,3,3,0,0,0,1,2,T2333,00012
T,2,3,3,3,0,0,1,2,3,T2333,00123
T,2,3,3,3,0,1,0,1,2,T2333,01012
T,2,3,3,3,0,1,0,2,3,T2333,01023
T,2,3,3,3,0,1,1,2,3,T2333,01123
T,2,4,2,2,0,0,0,1,2,T2422,00012
T,2,4,2,2,0,0,1,1,2,T2422,00112
T,2,4,2,2,0,0,1,2,3,T2422,00123
T,2,4,2,2,0,1,0,0,2,T2422,01002
T,2,4,2,2,0,1,0,2,3,T2422,01023
T,2,4,2,2,0,1,1,0,2,T2422,01102
T,2,4,2,2,0,1,1,2,3,T2422,01123
T,2,4,2,2,0,1,2,0,2,T2422,01202
T,2,4,2,2,0,1,2,0,3,T2422,01203
T,2,4,2,2,0,1,2,2,3,T2422,01223
T,2,4,3,2,0,0,0,0,1,T2432,00001
T,2,4,3,2,0,0,0,1,1,T2432,00011
T,2,4,3,2,0,0,0,1,2,T2432,00012
T,2,4,3,2,0,0,1,0,1,T2432,00101
T,2,4,3,2,0,0,1,0,2,T2432,00102
T,2,4,3,2,0,0,1,1,1,T2432,00111
T,2,4,3,2,0,0,1,1,2,T2432,00112
T,2,4,3,2,0,0,1,2,1,T2432,00121
T,2,4,3,2,0,0,1,2,2,T2432,00122
T,2,4,3,2,0,0,1,2,3,T2432,00123
T,2,4,3,2,0,1,0,0,0,T2432,01000
T,2,4,3,2,0,1,0,0,2,T2432,01002
T,2,4,3,2,0,1,0,1,0,T2432,01010
T,2,4,3,2,0,1,0,1,2,T2432,01012
T,2,4,3,2,0,1,0,2,0,T2432,01020
T,2,4,3,2,0,1,0,2,2,T2432,01022
T,2,4,3,2,0,1,0,2,3,T2432,01023
T,2,4,3,2,0,1,1,0,0,T2432,01100
T,2,4,3,2,0,1,1,0,2,T2432,01102
T,2,4,3,2,0,1,1,1,0,T2432,01110
T,2,4,3,2,0,1,1,1,2,T2432,01112
T,2,4,3,2,0,1,1,2,0,T2432,01120
T,2,4,3,2,0,1,1,2,2,T2432,01122
T,2,4,3,2,0,1,1,2,3,T2432,01123
T,2,4,3,2,0,1,2,0,0,T2432,01200
T,2,4,3,2,0,1,2,0,2,T2432,01202
T,2,4,3,2,0,1,2,0,3,T2432,01203
T,2,4,3,2,0,1,2,1,0,T2432,01210
T,2,4,3,2,0,1,2,1,2,T2432,01212
T,2,4,3,2,0,1,2,1,3,T2432,01213
T,2,4,3,2,0,1,2,2,0,T2432,01220
T,2,4,3,2,0,1,2,2,2,T2432,01222
T,2,4,3,2,0,1,2,2,3,T2432,01223
T,2,4,3,2,0,1,2,3,0,T2432,01230
T,2,4,3,2,0,1,2,3,2,T2432,01232
T,2,4,3,2,0,1,2,3,3,T2432,01233
T,2,4,3,3,0,0,0,0,1,T2433,00001
T,2,4,3,3,0,0,0,1,2,T2433,00012
T,2,4,3,3,0,0,1,0,1,T2433,00101
T,2,4,3,3,0,0,1,0,2,T2433,00102
T,2,4,3,3,0,0,1,1,2,T2433,00112
T,2,4,3,3,0,0,1,2,3,T2433,00123
T,2,4,3,3,0,1,0,0,1,T2433,01001
T,2,4,3,3,0,1,0,0,2,T2433,01002
T,2,4,3,3,0,1,0,1,2,T2433,01012
T,2,4,3,3,0,1,0,2,3,T2433,01023
T,2,4,3,3,0,1,1,0,1,T2433,01101
T,2,4,3,3,0,1,1,0,2,T2433,01102
T,2,4,3,3,0,1,1,1,2,T2433,01112
T,2,4,3,3,0,1,1,2,3,T2433,01123
T,2,4,3,3,0,1,2,0,1,T2433,01201
T,2,4,3,3,0,1,2,0,2,T2433,01202
T,2,4,3,3,0,1,2,0,3,T2433,01203
T,2,4,3,3,0,1,2,1,2,T2433,01212
T,2,4,3,3,0,1,2,1,3,T2433,01213
T,2,4,3,3,0,1,2,2,3,T2433,01223
T,2,4,4,2,0,0,0,1,1,T2442,00011
T,2,4,4,2,0,0,0,1,2,T2442,00012
T,2,4,4,2,0,0,1,2,1,T2442,00121
T,2,4,4,2,0,0,1,2,3,T2442,00123
T,2,4,4,2,0,1,0,1,0,T2442,01010
T,2,4,4,2,0,1,0,1,2,T2442,01012
T,2,4,4,2,0,1,0,2,0,T2442,01020
T,2,4,4,2,0,1,0,2,2,T2442,01022
T,2,4,4,2,0,1,0,2,3,T2442,01023
T,2,4,4,2,0,1,1,2,0,T2442,01120
T,2,4,4,2,0,1,1,2,2,T2442,01122
T,2,4,4,2,0,1,1,2,3,T2442,01123
T,2,4,4,2,0,1,2,3,0,T2442,01230
T,2,4,4,2,0,1,2,3,2,T2442,01232
T,2,4,4,3,0,0,0,1,0,T2443,00010
T,2,4,4,3,0,0,0,1,1,T2443,00011
T,2,4,4,3,0,0,0,1,2,T2443,00012
T,2,4,4,3,0,0,1,2,0,T2443,00120
T,2,4,4,3,0,0,1,2,1,T2443,00121
T,2,4,4,3,0,0,1,2,3,T2443,00123
T,2,4,4,3,0,1,0,1,0,T2443,01010
T,2,4,4,3,0,1,0,1,1,T2443,01011
T,2,4,4,3,0,1,0,1,2,T2443,01012
T,2,4,4,3,0,1,0,2,0,T2443,01020
T,2,4,4,3,0,1,0,2,1,T2443,01021
T,2,4,4,3,0,1,0,2,2,T2443,01022
T,2,4,4,3,0,1,0,2,3,T2443,01023
T,2,4,4,3,0,1,1,2,0,T2443,01120
T,2,4,4,3,0,1,1,2,1,T2443,01121
T,2,4,4,3,0,1,1,2,2,T2443,01122
T,2,4,4,3,0,1,1,2,3,T2443,01123
T,2,4,4,3,0,1,2,3,0,T2443,01230
T,2,4,4,3,0,1,2,3,1,T2443,01231
T,2,4,4,3,0,1,2,3,2,T2443,01232
T,2,4,4,4,0,0,0,1,2,T2444,00012
T,2,4,4,4,0,0,1,2,3,T2444,00123
T,2,4,4,4,0,1,0,1,2,T2444,01012
T,2,4,4,4,0,1,0,2,3,T2444,01023
T,2,4,4,4,0,1,1,2,3,T2444,01123
T,2,5,2,2,0,0,0,1,2,T2522,00012
T,2,5,2,2,0,0,1,1,2,T2522,00112
T,2,5,2,2,0,0,1,2,3,T2522,00123
T,2,5,2,2,0,1,0,0,2,T2522,01002
T,2,5,2,2,0,1,0,2,3,T2522,01023
T,2,5,2,2,0,1,1,0,2,T2522,01102
T,2,5,2,2,0,1,1,2,3,T2522,01123
T,2,5,2,2,0,1,2,0,2,T2522,01202
T,2,5,2,2,0,1,2,0,3,T2522,01203
T,2,5,2,2,0,1,2,2,3,T2522,01223
T,2,5,3,2,0,0,0,0,1,T2532,00001
T,2,5,3,2,0,0,0,1,1,T2532,00011
T,2,5,3,2,0,0,0,1,2,T2532,00012
T,2,5,3,2,0,0,1,0,1,T2532,00101
T,2,5,3,2,0,0,1,0,2,T2532,00102
T,2,5,3,2,0,0,1,1,1,T2532,00111
T,2,5,3,2,0,0,1,1,2,T2532,00112
T,2,5,3,2,0,0,1,2,1,T2532,00121
T,2,5,3,2,0,0,1,2,2,T2532,00122
T,2,5,3,2,0,0,1,2,3,T2532,00123
T,2,5,3,2,0,1,0,0,0,T2532,01000
T,2,5,3,2,0,1,0,0,2,T2532,01002
T,2,5,3,2,0,1,0,1,0,T2532,01010
T,2,5,3,2,0,1,0,1,2,T2532,01012
T,2,5,3,2,0,1,0,2,0,T2532,01020
T,2,5,3,2,0,1,0,2,2,T2532,01022
T,2,5,3,2,0,1,0,2,3,T2532,01023
T,2,5,3,2,0,1,1,0,0,T2532,01100
T,2,5,3,2,0,1,1,0,2,T2532,01102
T,2,5,3,2,0,1,1,1,0,T2532,01110
T,2,5,3,2,0,1,1,1,2,T2532,01112
T,2,5,3,2,0,1,1,2,0,T2532,01120
T,2,5,3,2,0,1,1,2,2,T2532,01122
T,2,5,3,2,0,1,1,2,3,T2532,01123
T,2,5,3,2,0,1,2,0,0,T2532,01200
T,2,5,3,2,0,1,2,0,2,T2532,01202
T,2,5,3,2,0,1,2,0,3,T2532,01203
T,2,5,3,2,0,1,2,1,0,T2532,01210
T,2,5,3,2,0,1,2,1,2,T2532,01212
T,2,5,3,2,0,1,2,1,3,T2532,01213
T,2,5,3,2,0,1,2,2,0,T2532,01220
T,2,5,3,2,0,1,2,2,2,T2532,01222
T,2,5,3,2,0,1,2,2,3,T2532,01223
T,2,5,3,2,0,1,2,3,0,T2532,01230
T,2,5,3,2,0,1,2,3,2,T2532,01232
T,2,5,3,2,0,1,2,3,3,T2532,01233
T,2,5,3,3,0,0,0,0,1,T2533,00001
T,2,5,3,3,0,0,0,1,2,T2533,00012
T,2,5,3,3,0,0,1,0,1,T2533,00101
T,2,5,3,3,0,0,1,0,2,T2533,00102
T,2,5,3,3,0,0,1,1,2,T2533,00112
T,2,5,3,3,0,0,1,2,3,T2533,00123
T,2,5,3,3,0,1,0,0,1,T2533,01001
T,2,5,3,3,0,1,0,0,2,T2533,01002
T,2,5,3,3,0,1,0,1,2,T2533,01012
T,2,5,3,3,0,1,0,2,3,T2533,01023
T,2,5,3,3,0,1,1,0,1,T2533,01101
T,2,5,3,3,0,1,1,0,2,T2533,01102
T,2,5,3,3,0,1,1,1,2,T2533,01112
T,2,5,3,3,0,1,1,2,3,T2533,01123
T,2,5,3,3,0,1,2,0,1,T2533,01201
T,2,5,3,3,0,1,2,0,2,T2533,01202
T,2,5,3,3,0,1,2,0,3,T2533,01203
T,2,5,3,3,0,1,2,1,2,T2533,01212
T,2,5,3,3,0,1,2,1,3,T2533,01213
T,2,5,3,3,0,1,2,2,3,T2533,01223
T,2,5,4,2,0,0,0,0,1,T2542,00001
T,2,5,4,2,0,0,0,1,1,T2542,00011
T,2,5,4,2,0,0,0,1,2,T2542,00012
T,2,5,4,2,0,0,1,0,1,T2542,00101
T,2,5,4,2,0,0,1,0,2,T2542,00102
T,2,5,4,2,0,0,1,1,1,T2542,00111
T,2,5,4,2,0,0,1,1,2,T2542,00112
T,2,5,4,2,0,0,1,2,1,T2542,00121
T,2,5,4,2,0,0,1,2,2,T2542,00122
T,2,5,4,2,0,0,1,2,3,T2542,00123
T,2,5,4,2,0,1,0,0,0,T2542,01000
T,2,5,4,2,0,1,0,0,2,T2542,01002
T,2,5,4,2,0,1,0,1,0,T2542,01010
T,2,5,4,2,0,1,0,1,2,T2542,01012
T,2,5,4,2,0,1,0,2,0,T2542,01020
T,2,5,4,2,0,1,0,2,2,T2542,01022
T,2,5,4,2,0,1,0,2,3,T2542,01023
T,2,5,4,2,0,1,1,0,0,T2542,01100
T,2,5,4,2,0,1,1,0,2,T2542,01102
T,2,5,4,2,0,1,1,1,0,T2542,01110
T,2,5,4,2,0,1,1,1,2,T2542,01112
T,2,5,4,2,0,1,1,2,0,T2542,01120
T,2,5,4,2,0,1,1,2,2,T2542,01122
T,2,5,4,2,0,1,1,2,3,T2542,01123
T,2,5,4,2,0,1,2,0,0,T2542,01200
T,2,5,4,2,0,1,2,0,2,T2542,01202
T,2,5,4,2,0,1,2,0,3,T2542,01203
T,2,5,4,2,0,1,2,1,0,T2542,01210
T,2,5,4,2,0,1,2,1,2,T2542,01212
T,2,5,4,2,0,1,2,1,3,T2542,01213
T,2,5,4,2,0,1,2,2,0,T2542,01220
T,2,5,4,2,0,1,2,2,2,T2542,01222
T,2,5,4,2,0,1,2,2,3,T2542,01223
T,2,5,4,2,0,1,2,3,0,T2542,01230
T,2,5,4,2,0,1,2,3,2,T2542,01232
T,2,5,4,2,0,1,2,3,3,T2542,01233
T,2,5,4,3,0,0,0,0,0,T2543,00000
T,2,5,4,3,0,0,0,0,1,T2543,00001
T,2,5,4,3,0,0,0,1,0,T2543,00010
T,2,5,4,3,0,0,0,1,1,T2543,00011
T,2,5,4,3,0,0,0,1,2,T2543,00012
T,2,5,4,3,0,0,1,0,0,T2543,00100
T,2,5,4,3,0,0,1,0,1,T2543,00101
T,2,5,4,3,0,0,1,0,2,T2543,00102
T,2,5,4,3,0,0,1,1,0,T2543,00110
T,2,5,4,3,0,0,1,1,1,T2543,00111
T,2,5,4,3,0,0,1,1,2,T2543,00112
T,2,5,4,3,0,0,1,2,0,T2543,00120
T,2,5,4,3,0,0,1,2,1,T2543,00121
T,2,5,4,3,0,0,1,2,2,T2543,00122
T,2,5,4,3,0,0,1,2,3,T2543,00123
T,2,5,4,3,0,1,0,0,0,T2543,01000
T,2,5,4,3,0,1,0,0,1,T2543,01001
T,2,5,4,3,0,1,0,0,2,T2543,01002
T,2,5,4,3,0,1,0,1,0,T2543,01010
T,2,5,4,3,0,1,0,1,1,T2543,01011
T,2,5,4,3,0,1,0,1,2,T2543,01012
T,2,5,4,3,0,1,0,2,0,T2543,01020
T,2,5,4,3,0,1,0,2,1,T2543,01021
T,2,5,4,3,0,1,0,2,2,T2543,01022
T,2,5,4,3,0,1,0,2,3,T2543,01023
T,2,5,4,3,0,1,1,0,0,T2543,01100
T,2,5,4,3,0,1,1,0,1,T2543,01101
T,2,5,4,3,0,1,1,0,2,T2543,01102
T,2,5,4,3,0,1,1,1,0,T2543,01110
T,2,5,4,3,0,1,1,1,1,T2543,01111
T,2,5,4,3,0,1,1,1,2,T2543,01112
T,2,5,4,3,0,1,1,2,0,T2543,01120
T,2,5,4,3,0,1,1,2,1,T2543,01121
T,2,5,4,3,0,1,1,2,2,T2543,01122
T,2,5,4,3,0,1,1,2,3,T2543,01123
T,2,5,4,3,0,1,2,0,0,T2543,01200
T,2,5,4,3,0,1,2,0,1,T2543,01201
T,2,5,4,3,0,1,2,0,2,T2543,01202
T,2,5,4,3,0,1,2,0,3,T2543,01203
T,2,5,4,3,0,1,2,1,0,T2543,01210
T,2,5,4,3,0,1,2,1,1,T2543,01211
T,2,5,4,3,0,1,2,1,2,T2543,01212
T,2,5,4,3,0,1,2,1,3,T2543,01213
T,2,5,4,3,0,1,2,2,0,T2543,01220
T,2,5,4,3,0,1,2,2,1,T2543,01221
T,2,5,4,3,0,1,2,2,2,T2543,01222
T,2,5,4,3,0,1,2,2,3,T2543,01223
T,2,5,4,3,0,1,2,3,0,T2543,01230
T,2,5,4,3,0,1,2,3,1,T2543,01231
T,2,5,4,3,0,1,2,3,2,T2543,01232
T,2,5,4,3,0,1,2,3,3,T2543,01233
T,2,5,4,4,0,0,0,0,1,T2544,00001
T,2,5,4,4,0,0,0,1,2,T2544,00012
T,2,5,4,4,0,0,1,0,1,T2544,00101
T,2,5,4,4,0,0,1,0,2,T2544,00102
T,2,5,4,4,0,0,1,1,2,T2544,00112
T,2,5,4,4,0,0,1,2,3,T2544,00123
T,2,5,4,4,0,1,0,0,1,T2544,01001
T,2,5,4,4,0,1,0,0,2,T2544,01002
T,2,5,4,4,0,1,0,1,2,T2544,01012
T,2,5,4,4,0,1,0,2,3,T2544,01023
T,2,5,4,4,0,1,1,0,1,T2544,01101
T,2,5,4,4,0,1,1,0,2,T2544,01102
T,2,5,4,4,0,1,1,1,2,T2544,01112
T,2,5,4,4,0,1,1,2,3,T2544,01123
T,2,5,4,4,0,1,2,0,1,T2544,01201
T,2,5,4,4,0,1,2,0,2,T2544,01202
T,2,5,4,4,0,1,2,0,3,T2544,01203
T,2,5,4,4,0,1,2,1,2,T2544,01212
T,2,5,4,4,0,1,2,1,3,T2544,01213
T,2,5,4,4,0,1,2,2,3,T2544,01223
T,2,5,5,2,0,0,0,1,1,T2552,00011
T,2,5,5,2,0,0,0,1,2,T2552,00012
T,2,5,5,2,0,0,1,2,1,T2552,00121
T,2,5,5,2,0,0,1,2,3,T2552,00123
T,2,5,5,2,0,1,0,1,0,T2552,01010
T,2,5,5,2,0,1,0,1,2,T2552,01012
T,2,5,5,2,0,1,0,2,0,T2552,01020
T,2,5,5,2,0,1,0,2,2,T2552,01022
T,2,5,5,2,0,1,0,2,3,T2552,01023
T,2,5,5,2,0,1,1,2,0,T2552,01120
T,2,5,5,2,0,1,1,2,2,T2552,01122
T,2,5,5,2,0,1,1,2,3,T2552,01123
T,2,5,5,2,0,1,2,3,0,T2552,01230
T,2,5,5,2,0,1,2,3,2,T2552,01232
T,2,5,5,3,0,0,0,1,0,T2553,00010
T,2,5,5,3,0,0,0,1,1,T2553,00011
T,2,5,5,3,0,0,0,1,2,T2553,00012
T,2,5,5,3,0,0,1,2,0,T2553,00120
T,2,5,5,3,0,0,1,2,1,T2553,00121
T,2,5,5,3,0,0,1,2,3,T2553,00123
T,2,5,5,3,0,1,0,1,0,T2553,01010
T,2,5,5,3,0,1,0,1,1,T2553,01011
T,2,5,5,3,0,1,0,1,2,T2553,01012
T,2,5,5,3,0,1,0,2,0,T2553,01020
T,2,5,5,3,0,1,0,2,1,T2553,01021
T,2,5,5,3,0,1,0,2,2,T2553,01022
T,2,5,5,3,0,1,0,2,3,T2553,01023
T,2,5,5,3,0,1,1,2,0,T2553,01120
T,2,5,5,3,0,1,1,2,1,T2553,01121
T,2,5,5,3,0,1,1,2,2,T2553,01122
T,2,5,5,3,0,1,1,2,3,T2553,01123
T,2,5,5,3,0,1,2,3,0,T2553,01230
T,2,5,5,3,0,1,2,3,1,T2553,01231
T,2,5,5,3,0,1,2,3,2,T2553,01232
T,2,5,5,4,0,0,0,1,0,T2554,00010
T,2,5,5,4,0,0,0,1,1,T2554,00011
T,2,5,5,4,0,0,0,1,2,T2554,00012
T,2,5,5,4,0,0,1,2,0,T2554,00120
T,2,5,5,4,0,0,1,2,1,T2554,00121
T,2,5,5,4,0,0,1,2,3,T2554,00123
T,2,5,5,4,0,1,0,1,0,T2554,01010
T,2,5,5,4,0,1,0,1,1,T2554,01011
T,2,5,5,4,0,1,0,1,2,T2554,01012
T,2,5,5,4,0,1,0,2,0,T2554,01020
T,2,5,5,4,0,1,0,2,1,T2554,01021
T,2,5,5,4,0,1,0,2,2,T2554,01022
T,2,5,5,4,0,1,0,2,3,T2554,01023
T,2,5,5,4,0,1,1,2,0,T2554,01120
T,2,5,5,4,0,1,1,2,1,T2554,01121
T,2,5,5,4,0,1,1,2,2,T2554,01122
T,2,5,5,4,0,1,1,2,3,T2554,01123
T,2,5,5,4,0,1,2,3,0,T2554,01230
T,2,5,5,4,0,1,2,3,1,T2554,01231
T,2,5,5,4,0,1,2,3,2,T2554,01232
T,2,5,5,5,0,0,0,1,2,T2555,00012
T,2,5,5,5,0,0,1,2,3,T2555,00123
T,2,5,5,5,0,1,0,1,2,T2555,01012
T,2,5,5,5,0,1,0,2,3,T2555,01023
T,2,5,5,5,0,1,1,2,3,T2555,01123
T,2,6,2,2,0,0,0,1,2,T2622,00012
T,2,6,2,2,0,0,1,1,2,T2622,00112
T,2,6,2,2,0,0,1,2,3,T2622,00123
T,2,6,2,2,0,1,0,0,2,T2622,01002
T,2,6,2,2,0,1,0,2,3,T2622,01023
T,2,6,2,2,0,1,1,0,2,T2622,01102
T,2,6,2,2,0,1,1,2,3,T2622,01123
T,2,6,2,2,0,1,2,0,2,T2622,01202
T,2,6,2,2,0,1,2,0,3,T2622,01203
T,2,6,2,2,0,1,2,2,3,T2622,01223
T,2,6,3,2,0,0,0,0,1,T2632,00001
T,2,6,3,2,0,0,0,1,1,T2632,00011
T,2,6,3,2,0,0,0,1,2,T2632,00012
T,2,6,3,2,0,0,1,0,1,T2632,00101
T,2,6,3,2,0,0,1,0,2,T2632,00102
T,2,6,3,2,0,0,1,1,1,T2632,00111
T,2,6,3,2,0,0,1,1,2,T2632,00112
T,2,6,3,2,0,0,1,2,1,T2632,00121
T,2,6,3,2,0,0,1,2,2,T2632,00122
T,2,6,3,2,0,0,1,2,3,T2632,00123
T,2,6,3,2,0,1,0,0,0,T2632,01000
T,2,6,3,2,0,1,0,0,2,T2632,01002
T,2,6,3,2,0,1,0,1,0,T2632,01010
T,2,6,3,2,0,1,0,1,2,T2632,01012
T,2,6,3,2,0,1,0,2,0,T2632,01020
T,2,6,3,2,0,1,0,2,2,T2632,01022
T,2,6,3,2,0,1,0,2,3,T2632,01023
T,2,6,3,2,0,1,1,0,0,T2632,01100
T,2,6,3,2,0,1,1,0,2,T2632,01102
T,2,6,3,2,0,1,1,1,0,T2632,01110
T,2,6,3,2,0,1,1,1,2,T2632,01112
T,2,6,3,2,0,1,1,2,0,T2632,01120
T,2,6,3,2,0,1,1,2,2,T2632,01122
T,2,6,3,2,0,1,1,2,3,T2632,01123
T,2,6,3,2,0,1,2,0,0,T2632,01200
T,2,6,3,2,0,1,2,0,2,T2632,01202
T,2,6,3,2,0,1,2,0,3,T2632,01203
T,2,6,3,2,0,1,2,1,0,T2632,01210
T,2,6,3,2,0,1,2,1,2,T2632,01212
T,2,6,3,2,0,1,2,1,3,T2632,01213
T,2,6,3,2,0,1,2,2,0,T2632,01220
T,2,6,3,2,0,1,2,2,2,T2632,01222
T,2,6,3,2,0,1,2,2,3,T2632,01223
T,2,6,3,2,0,1,2,3,0,T2632,01230
T,2,6,3,2,0,1,2,3,2,T2632,01232
T,2,6,3,2,0,1,2,3,3,T2632,01233
T,2,6,3,3,0,0,0,0,1,T2633,00001
T,2,6,3,3,0,0,0,1,2,T2633,00012
T,2,6,3,3,0,0,1,0,1,T2633,00101
T,2,6,3,3,0,0,1,0,2,T2633,00102
T,2,6,3,3,0,0,1,1,2,T2633,00112
T,2,6,3,3,0,0,1,2,3,T2633,00123
T,2,6,3,3,0,1,0,0,1,T2633,01001
T,2,6,3,3,0,1,0,0,2,T2633,01002
T,2,6,3,3,0,1,0,1,2,T2633,01012
T,2,6,3,3,0,1,0,2,3,T2633,01023
T,2,6,3,3,0,1,1,0,1,T2633,01101
T,2,6,3,3,0,1,1,0,2,T2633,01102
T,2,6,3,3,0,1,1,1,2,T2633,01112
