h1_rank,h2_rank,f1_rank,f2_rank,f3_rank,h1_suit,h2_suit,f1_suit,f2_suit,f3_suit,rank_key,suit_key
T,7,9,8,3,0,1,1,1,1,T7983,01111
T,7,9,8,3,0,1,1,1,2,T7983,01112
T,7,9,8,3,0,1,1,2,0,T7983,01120
T,7,9,8,3,0,1,1,2,1,T7983,01121
T,7,9,8,3,0,1,1,2,2,T7983,01122
T,7,9,8,3,0,1,1,2,3,T7983,01123
T,7,9,8,3,0,1,2,0,0,T7983,01200
T,7,9,8,3,0,1,2,0,1,T7983,01201
T,7,9,8,3,0,1,2,0,2,T7983,01202
T,7,9,8,3,0,1,2,0,3,T7983,01203
T,7,9,8,3,0,1,2,1,0,T7983,01210
T,7,9,8,3,0,1,2,1,1,T7983,01211
T,7,9,8,3,0,1,2,1,2,T7983,01212
T,7,9,8,3,0,1,2,1,3,T7983,01213
T,7,9,8,3,0,1,2,2,0,T7983,01220
T,7,9,8,3,0,1,2,2,1,T7983,01221
T,7,9,8,3,0,1,2,2,2,T7983,01222
T,7,9,8,3,0,1,2,2,3,T7983,01223
T,7,9,8,3,0,1,2,3,0,T7983,01230
T,7,9,8,3,0,1,2,3,1,T7983,01231
T,7,9,8,3,0,1,2,3,2,T7983,01232
T,7,9,8,3,0,1,2,3,3,T7983,01233
T,7,9,8,4,0,0,0,0,0,T7984,00000
T,7,9,8,4,0,0,0,0,1,T7984,00001
T,7,9,8,4,0,0,0,1,0,T7984,00010
T,7,9,8,4,0,0,0,1,1,T7984,00011
T,7,9,8,4,0,0,0,1,2,T7984,00012
T,7,9,8,4,0,0,1,0,0,T7984,00100
T,7,9,8,4,0,0,1,0,1,T7984,00101
T,7,9,8,4,0,0,1,0,2,T7984,00102
T,7,9,8,4,0,0,1,1,0,T7984,00110
T,7,9,8,4,0,0,1,1,1,T7984,00111
T,7,9,8,4,0,0,1,1,2,T7984,00112
T,7,9,8,4,0,0,1,2,0,T7984,00120
T,7,9,8,4,0,0,1,2,1,T7984,00121
T,7,9,8,4,0,0,1,2,2,T7984,00122
T,7,9,8,4,0,0,1,2,3,T7984,00123
T,7,9,8,4,0,1,0,0,0,T7984,01000
T,7,9,8,4,0,1,0,0,1,T7984,01001
T,7,9,8,4,0,1,0,0,2,T7984,01002
T,7,9,8,4,0,1,0,1,0,T7984,01010
T,7,9,8,4,0,1,0,1,1,T7984,01011
T,7,9,8,4,0,1,0,1,2,T7984,01012
T,7,9,8,4,0,1,0,2,0,T7984,01020
T,7,9,8,4,0,1,0,2,1,T7984,01021
T,7,9,8,4,0,1,0,2,2,T7984,01022
T,7,9,8,4,0,1,0,2,3,T7984,01023
T,7,9,8,4,0,1,1,0,0,T7984,01100
T,7,9,8,4,0,1,1,0,1,T7984,01101
T,7,9,8,4,0,1,1,0,2,T7984,01102
T,7,9,8,4,0,1,1,1,0,T7984,01110
T,7,9,8,4,0,1,1,1,1,T7984,01111
T,7,9,8,4,0,1,1,1,2,T7984,01112
T,7,9,8,4,0,1,1,2,0,T7984,01120
T,7,9,8,4,0,1,1,2,1,T7984,01121
T,7,9,8,4,0,1,1,2,2,T7984,01122
T,7,9,8,4,0,1,1,2,3,T7984,01123
T,7,9,8,4,0,1,2,0,0,T7984,01200
T,7,9,8,4,0,1,2,0,1,T7984,01201
T,7,9,8,4,0,1,2,0,2,T7984,01202
T,7,9,8,4,0,1,2,0,3,T7984,01203
T,7,9,8,4,0,1,2,1,0,T7984,01210
T,7,9,8,4,0,1,2,1,1,T7984,01211
T,7,9,8,4,0,1,2,1,2,T7984,01212
T,7,9,8,4,0,1,2,1,3,T7984,01213
T,7,9,8,4,0,1,2,2,0,T7984,01220
T,7,9,8,4,0,1,2,2,1,T7984,01221
T,7,9,8,4,0,1,2,2,2,T7984,01222
T,7,9,8,4,0,1,2,2,3,T7984,01223
T,7,9,8,4,0,1,2,3,0,T7984,01230
T,7,9,8,4,0,1,2,3,1,T7984,01231
T,7,9,8,4,0,1,2,3,2,T7984,01232
T,7,9,8,4,0,1,2,3,3,T7984,01233
T,7,9,8,5,0,0,0,0,0,T7985,00000
T,7,9,8,5,0,0,0,0,1,T7985,00001
T,7,9,8,5,0,0,0,1,0,T7985,00010
T,7,9,8,5,0,0,0,1,1,T7985,00011
T,7,9,8,5,0,0,0,1,2,T7985,00012
T,7,9,8,5,0,0,1,0,0,T7985,00100
T,7,9,8,5,0,0,1,0,1,T7985,00101
T,7,9,8,5,0,0,1,0,2,T7985,00102
T,7,9,8,5,0,0,1,1,0,T7985,00110
T,7,9,8,5,0,0,1,1,1,T7985,00111
T,7,9,8,5,0,0,1,1,2,T7985,00112
T,7,9,8,5,0,0,1,2,0,T7985,00120
T,7,9,8,5,0,0,1,2,1,T7985,00121
T,7,9,8,5,0,0,1,2,2,T7985,00122
T,7,9,8,5,0,0,1,2,3,T7985,00123
T,7,9,8,5,0,1,0,0,0,T7985,01000
T,7,9,8,5,0,1,0,0,1,T7985,01001
T,7,9,8,5,0,1,0,0,2,T7985,01002
T,7,9,8,5,0,1,0,1,0,T7985,01010
T,7,9,8,5,0,1,0,1,1,T7985,01011
T,7,9,8,5,0,1,0,1,2,T7985,01012
T,7,9,8,5,0,1,0,2,0,T7985,01020
T,7,9,8,5,0,1,0,2,1,T7985,01021
T,7,9,8,5,0,1,0,2,2,T7985,01022
T,7,9,8,5,0,1,0,2,3,T7985,01023
T,7,9,8,5,0,1,1,0,0,T7985,01100
T,7,9,8,5,0,1,1,0,1,T7985,01101
T,7,9,8,5,0,1,1,0,2,T7985,01102
T,7,9,8,5,0,1,1,1,0,T7985,01110
T,7,9,8,5,0,1,1,1,1,T7985,01111
T,7,9,8,5,0,1,1,1,2,T7985,01112
T,7,9,8,5,0,1,1,2,0,T7985,01120
T,7,9,8,5,0,1,1,2,1,T7985,01121
T,7,9,8,5,0,1,1,2,2,T7985,01122
T,7,9,8,5,0,1,1,2,3,T7985,01123
T,7,9,8,5,0,1,2,0,0,T7985,01200
T,7,9,8,5,0,1,2,0,1,T7985,01201
T,7,9,8,5,0,1,2,0,2,T7985,01202
T,7,9,8,5,0,1,2,0,3,T7985,01203
T,7,9,8,5,0,1,2,1,0,T7985,01210
T,7,9,8,5,0,1,2,1,1,T7985,01211
T,7,9,8,5,0,1,2,1,2,T7985,01212
T,7,9,8,5,0,1,2,1,3,T7985,01213
T,7,9,8,5,0,1,2,2,0,T7985,01220
T,7,9,8,5,0,1,2,2,1,T7985,01221
T,7,9,8,5,0,1,2,2,2,T7985,01222
T,7,9,8,5,0,1,2,2,3,T7985,01223
T,7,9,8,5,0,1,2,3,0,T7985,01230
T,7,9,8,5,0,1,2,3,1,T7985,01231
T,7,9,8,5,0,1,2,3,2,T7985,01232
T,7,9,8,5,0,1,2,3,3,T7985,01233
T,7,9,8,6,0,0,0,0,0,T7986,00000
T,7,9,8,6,0,0,0,0,1,T7986,00001
T,7,9,8,6,0,0,0,1,0,T7986,00010
T,7,9,8,6,0,0,0,1,1,T7986,00011
T,7,9,8,6,0,0,0,1,2,T7986,00012
T,7,9,8,6,0,0,1,0,0,T7986,00100
T,7,9,8,6,0,0,1,0,1,T7986,00101
T,7,9,8,6,0,0,1,0,2,T7986,00102
T,7,9,8,6,0,0,1,1,0,T7986,00110
T,7,9,8,6,0,0,1,1,1,T7986,00111
T,7,9,8,6,0,0,1,1,2,T7986,00112
T,7,9,8,6,0,0,1,2,0,T7986,00120
T,7,9,8,6,0,0,1,2,1,T7986,00121
T,7,9,8,6,0,0,1,2,2,T7986,00122
T,7,9,8,6,0,0,1,2,3,T7986,00123
T,7,9,8,6,0,1,0,0,0,T7986,01000
T,7,9,8,6,0,1,0,0,1,T7986,01001
T,7,9,8,6,0,1,0,0,2,T7986,01002
T,7,9,8,6,0,1,0,1,0,T7986,01010
T,7,9,8,6,0,1,0,1,1,T7986,01011
T,7,9,8,6,0,1,0,1,2,T7986,01012
T,7,9,8,6,0,1,0,2,0,T7986,01020
T,7,9,8,6,0,1,0,2,1,T7986,01021
T,7,9,8,6,0,1,0,2,2,T7986,01022
T,7,9,8,6,0,1,0,2,3,T7986,01023
T,7,9,8,6,0,1,1,0,0,T7986,01100
T,7,9,8,6,0,1,1,0,1,T7986,01101
T,7,9,8,6,0,1,1,0,2,T7986,01102
T,7,9,8,6,0,1,1,1,0,T7986,01110
T,7,9,8,6,0,1,1,1,1,T7986,01111
T,7,9,8,6,0,1,1,1,2,T7986,01112
T,7,9,8,6,0,1,1,2,0,T7986,01120
T,7,9,8,6,0,1,1,2,1,T7986,01121
T,7,9,8,6,0,1,1,2,2,T7986,01122
T,7,9,8,6,0,1,1,2,3,T7986,01123
T,7,9,8,6,0,1,2,0,0,T7986,01200
T,7,9,8,6,0,1,2,0,1,T7986,01201
T,7,9,8,6,0,1,2,0,2,T7986,01202
T,7,9,8,6,0,1,2,0,3,T7986,01203
T,7,9,8,6,0,1,2,1,0,T7986,01210
T,7,9,8,6,0,1,2,1,1,T7986,01211
T,7,9,8,6,0,1,2,1,2,T7986,01212
T,7,9,8,6,0,1,2,1,3,T7986,01213
T,7,9,8,6,0,1,2,2,0,T7986,01220
T,7,9,8,6,0,1,2,2,1,T7986,01221
T,7,9,8,6,0,1,2,2,2,T7986,01222
T,7,9,8,6,0,1,2,2,3,T7986,01223
T,7,9,8,6,0,1,2,3,0,T7986,01230
T,7,9,8,6,0,1,2,3,1,T7986,01231
T,7,9,8,6,0,1,2,3,2,T7986,01232
T,7,9,8,6,0,1,2,3,3,T7986,01233
T,7,9,8,7,0,0,0,0,1,T7987,00001
T,7,9,8,7,0,0,0,1,1,T7987,00011
T,7,9,8,7,0,0,0,1,2,T7987,00012
T,7,9,8,7,0,0,1,0,1,T7987,00101
T,7,9,8,7,0,0,1,0,2,T7987,00102
T,7,9,8,7,0,0,1,1,1,T7987,00111
T,7,9,8,7,0,0,1,1,2,T7987,00112
T,7,9,8,7,0,0,1,2,1,T7987,00121
T,7,9,8,7,0,0,1,2,2,T7987,00122
T,7,9,8,7,0,0,1,2,3,T7987,00123
T,7,9,8,7,0,1,0,0,0,T7987,01000
T,7,9,8,7,0,1,0,0,2,T7987,01002
T,7,9,8,7,0,1,0,1,0,T7987,01010
T,7,9,8,7,0,1,0,1,2,T7987,01012
T,7,9,8,7,0,1,0,2,0,T7987,01020
T,7,9,8,7,0,1,0,2,2,T7987,01022
T,7,9,8,7,0,1,0,2,3,T7987,01023
T,7,9,8,7,0,1,1,0,0,T7987,01100
T,7,9,8,7,0,1,1,0,2,T7987,01102
T,7,9,8,7,0,1,1,1,0,T7987,01110
T,7,9,8,7,0,1,1,1,2,T7987,01112
T,7,9,8,7,0,1,1,2,0,T7987,01120
T,7,9,8,7,0,1,1,2,2,T7987,01122
T,7,9,8,7,0,1,1,2,3,T7987,01123
T,7,9,8,7,0,1,2,0,0,T7987,01200
T,7,9,8,7,0,1,2,0,2,T7987,01202
T,7,9,8,7,0,1,2,0,3,T7987,01203
T,7,9,8,7,0,1,2,1,0,T7987,01210
T,7,9,8,7,0,1,2,1,2,T7987,01212
T,7,9,8,7,0,1,2,1,3,T7987,01213
T,7,9,8,7,0,1,2,2,0,T7987,01220
T,7,9,8,7,0,1,2,2,2,T7987,01222
T,7,9,8,7,0,1,2,2,3,T7987,01223
T,7,9,8,7,0,1,2,3,0,T7987,01230
T,7,9,8,7,0,1,2,3,2,T7987,01232
T,7,9,8,7,0,1,2,3,3,T7987,01233
T,7,9,8,8,0,0,0,0,1,T7988,00001
T,7,9,8,8,0,0,0,1,2,T7988,00012
T,7,9,8,8,0,0,1,0,1,T7988,00101
T,7,9,8,8,0,0,1,0,2,T7988,00102
T,7,9,8,8,0,0,1,1,2,T7988,00112
T,7,9,8,8,0,0,1,2,3,T7988,00123
T,7,9,8,8,0,1,0,0,1,T7988,01001
T,7,9,8,8,0,1,0,0,2,T7988,01002
T,7,9,8,8,0,1,0,1,2,T7988,01012
T,7,9,8,8,0,1,0,2,3,T7988,01023
T,7,9,8,8,0,1,1,0,1,T7988,01101
T,7,9,8,8,0,1,1,0,2,T7988,01102
T,7,9,8,8,0,1,1,1,2,T7988,01112
T,7,9,8,8,0,1,1,2,3,T7988,01123
T,7,9,8,8,0,1,2,0,1,T7988,01201
T,7,9,8,8,0,1,2,0,2,T7988,01202
T,7,9,8,8,0,1,2,0,3,T7988,01203
T,7,9,8,8,0,1,2,1,2,T7988,01212
T,7,9,8,8,0,1,2,1,3,T7988,01213
T,7,9,8,8,0,1,2,2,3,T7988,01223
T,7,9,9,2,0,0,0,1,0,T7992,00010
T,7,9,9,2,0,0,0,1,1,T7992,00011
T,7,9,9,2,0,0,0,1,2,T7992,00012
T,7,9,9,2,0,0,1,2,0,T7992,00120
T,7,9,9,2,0,0,1,2,1,T7992,00121
T,7,9,9,2,0,0,1,2,3,T7992,00123
T,7,9,9,2,0,1,0,1,0,T7992,01010
T,7,9,9,2,0,1,0,1,1,T7992,01011
T,7,9,9,2,0,1,0,1,2,T7992,01012
T,7,9,9,2,0,1,0,2,0,T7992,01020
T,7,9,9,2,0,1,0,2,1,T7992,01021
T,7,9,9,2,0,1,0,2,2,T7992,01022
T,7,9,9,2,0,1,0,2,3,T7992,01023
T,7,9,9,2,0,1,1,2,0,T7992,01120
T,7,9,9,2,0,1,1,2,1,T7992,01121
T,7,9,9,2,0,1,1,2,2,T7992,01122
T,7,9,9,2,0,1,1,2,3,T7992,01123
T,7,9,9,2,0,1,2,3,0,T7992,01230
T,7,9,9,2,0,1,2,3,1,T7992,01231
T,7,9,9,2,0,1,2,3,2,T7992,01232
T,7,9,9,3,0,0,0,1,0,T7993,00010
T,7,9,9,3,0,0,0,1,1,T7993,00011
T,7,9,9,3,0,0,0,1,2,T7993,00012
T,7,9,9,3,0,0,1,2,0,T7993,00120
T,7,9,9,3,0,0,1,2,1,T7993,00121
T,7,9,9,3,0,0,1,2,3,T7993,00123
T,7,9,9,3,0,1,0,1,0,T7993,01010
T,7,9,9,3,0,1,0,1,1,T7993,01011
T,7,9,9,3,0,1,0,1,2,T7993,01012
T,7,9,9,3,0,1,0,2,0,T7993,01020
T,7,9,9,3,0,1,0,2,1,T7993,01021
T,7,9,9,3,0,1,0,2,2,T7993,01022
T,7,9,9,3,0,1,0,2,3,T7993,01023
T,7,9,9,3,0,1,1,2,0,T7993,01120
T,7,9,9,3,0,1,1,2,1,T7993,01121
T,7,9,9,3,0,1,1,2,2,T7993,01122
T,7,9,9,3,0,1,1,2,3,T7993,01123
T,7,9,9,3,0,1,2,3,0,T7993,01230
T,7,9,9,3,0,1,2,3,1,T7993,01231
T,7,9,9,3,0,1,2,3,2,T7993,01232
T,7,9,9,4,0,0,0,1,0,T7994,00010
T,7,9,9,4,0,0,0,1,1,T7994,00011
T,7,9,9,4,0,0,0,1,2,T7994,00012
T,7,9,9,4,0,0,1,2,0,T7994,00120
T,7,9,9,4,0,0,1,2,1,T7994,00121
T,7,9,9,4,0,0,1,2,3,T7994,00123
T,7,9,9,4,0,1,0,1,0,T7994,01010
T,7,9,9,4,0,1,0,1,1,T7994,01011
T,7,9,9,4,0,1,0,1,2,T7994,01012
T,7,9,9,4,0,1,0,2,0,T7994,01020
T,7,9,9,4,0,1,0,2,1,T7994,01021
T,7,9,9,4,0,1,0,2,2,T7994,01022
T,7,9,9,4,0,1,0,2,3,T7994,01023
T,7,9,9,4,0,1,1,2,0,T7994,01120
T,7,9,9,4,0,1,1,2,1,T7994,01121
T,7,9,9,4,0,1,1,2,2,T7994,01122
T,7,9,9,4,0,1,1,2,3,T7994,01123
T,7,9,9,4,0,1,2,3,0,T7994,01230
T,7,9,9,4,0,1,2,3,1,T7994,01231
T,7,9,9,4,0,1,2,3,2,T7994,01232
T,7,9,9,5,0,0,0,1,0,T7995,00010
T,7,9,9,5,0,0,0,1,1,T7995,00011
T,7,9,9,5,0,0,0,1,2,T7995,00012
T,7,9,9,5,0,0,1,2,0,T7995,00120
T,7,9,9,5,0,0,1,2,1,T7995,00121
T,7,9,9,5,0,0,1,2,3,T7995,00123
T,7,9,9,5,0,1,0,1,0,T7995,01010
T,7,9,9,5,0,1,0,1,1,T7995,01011
T,7,9,9,5,0,1,0,1,2,T7995,01012
T,7,9,9,5,0,1,0,2,0,T7995,01020
T,7,9,9,5,0,1,0,2,1,T7995,01021
T,7,9,9,5,0,1,0,2,2,T7995,01022
T,7,9,9,5,0,1,0,2,3,T7995,01023
T,7,9,9,5,0,1,1,2,0,T7995,01120
T,7,9,9,5,0,1,1,2,1,T7995,01121
T,7,9,9,5,0,1,1,2,2,T7995,01122
T,7,9,9,5,0,1,1,2,3,T7995,01123
T,7,9,9,5,0,1,2,3,0,T7995,01230
T,7,9,9,5,0,1,2,3,1,T7995,01231
T,7,9,9,5,0,1,2,3,2,T7995,01232
T,7,9,9,6,0,0,0,1,0,T7996,00010
T,7,9,9,6,0,0,0,1,1,T7996,00011
T,7,9,9,6,0,0,0,1,2,T7996,00012
T,7,9,9,6,0,0,1,2,0,T7996,00120
T,7,9,9,6,0,0,1,2,1,T7996,00121
T,7,9,9,6,0,0,1,2,3,T7996,00123
T,7,9,9,6,0,1,0,1,0,T7996,01010
T,7,9,9,6,0,1,0,1,1,T7996,01011
T,7,9,9,6,0,1,0,1,2,T7996,01012
T,7,9,9,6,0,1,0,2,0,T7996,01020
T,7,9,9,6,0,1,0,2,1,T7996,01021
T,7,9,9,6,0,1,0,2,2,T7996,01022
T,7,9,9,6,0,1,0,2,3,T7996,01023
T,7,9,9,6,0,1,1,2,0,T7996,01120
T,7,9,9,6,0,1,1,2,1,T7996,01121
T,7,9,9,6,0,1,1,2,2,T7996,01122
T,7,9,9,6,0,1,1,2,3,T7996,01123
T,7,9,9,6,0,1,2,3,0,T7996,01230
T,7,9,9,6,0,1,2,3,1,T7996,01231
