h1_rank,h2_rank,f1_rank,f2_rank,f3_rank,h1_suit,h2_suit,f1_suit,f2_suit,f3_suit,rank_key,suit_key
J,3,A,A,T,0,1,1,2,2,J3AAT,01122
J,3,A,A,T,0,1,1,2,3,J3AAT,01123
J,3,A,A,T,0,1,2,3,0,J3AAT,01230
J,3,A,A,T,0,1,2,3,1,J3AAT,01231
J,3,A,A,T,0,1,2,3,2,J3AAT,01232
J,3,A,A,J,0,0,0,1,1,J3AAJ,00011
J,3,A,A,J,0,0,0,1,2,J3AAJ,00012
J,3,A,A,J,0,0,1,2,1,J3AAJ,00121
J,3,A,A,J,0,0,1,2,3,J3AAJ,00123
J,3,A,A,J,0,1,0,1,1,J3AAJ,01011
J,3,A,A,J,0,1,0,1,2,J3AAJ,01012
J,3,A,A,J,0,1,0,2,1,J3AAJ,01021
J,3,A,A,J,0,1,0,2,2,J3AAJ,01022
J,3,A,A,J,0,1,0,2,3,J3AAJ,01023
J,3,A,A,J,0,1,1,2,1,J3AAJ,01121
J,3,A,A,J,0,1,1,2,2,J3AAJ,01122
J,3,A,A,J,0,1,1,2,3,J3AAJ,01123
J,3,A,A,J,0,1,2,3,1,J3AAJ,01231
J,3,A,A,J,0,1,2,3,2,J3AAJ,01232
J,3,A,A,Q,0,0,0,1,0,J3AAQ,00010
J,3,A,A,Q,0,0,0,1,1,J3AAQ,00011
J,3,A,A,Q,0,0,0,1,2,J3AAQ,00012
J,3,A,A,Q,0,0,1,2,0,J3AAQ,00120
J,3,A,A,Q,0,0,1,2,1,J3AAQ,00121
J,3,A,A,Q,0,0,1,2,3,J3AAQ,00123
J,3,A,A,Q,0,1,0,1,0,J3AAQ,01010
J,3,A,A,Q,0,1,0,1,1,J3AAQ,01011
J,3,A,A,Q,0,1,0,1,2,J3AAQ,01012
J,3,A,A,Q,0,1,0,2,0,J3AAQ,01020
J,3,A,A,Q,0,1,0,2,1,J3AAQ,01021
J,3,A,A,Q,0,1,0,2,2,J3AAQ,01022
J,3,A,A,Q,0,1,0,2,3,J3AAQ,01023
J,3,A,A,Q,0,1,1,2,0,J3AAQ,01120
J,3,A,A,Q,0,1,1,2,1,J3AAQ,01121
J,3,A,A,Q,0,1,1,2,2,J3AAQ,01122
J,3,A,A,Q,0,1,1,2,3,J3AAQ,01123
J,3,A,A,Q,0,1,2,3,0,J3AAQ,01230
J,3,A,A,Q,0,1,2,3,1,J3AAQ,01231
J,3,A,A,Q,0,1,2,3,2,J3AAQ,01232
J,3,A,A,K,0,0,0,1,0,J3AAK,00010
J,3,A,A,K,0,0,0,1,1,J3AAK,00011
J,3,A,A,K,0,0,0,1,2,J3AAK,00012
J,3,A,A,K,0,0,1,2,0,J3AAK,00120
J,3,A,A,K,0,0,1,2,1,J3AAK,00121
J,3,A,A,K,0,0,1,2,3,J3AAK,00123
J,3,A,A,K,0,1,0,1,0,J3AAK,01010
J,3,A,A,K,0,1,0,1,1,J3AAK,01011
J,3,A,A,K,0,1,0,1,2,J3AAK,01012
J,3,A,A,K,0,1,0,2,0,J3AAK,01020
J,3,A,A,K,0,1,0,2,1,J3AAK,01021
J,3,A,A,K,0,1,0,2,2,J3AAK,01022
J,3,A,A,K,0,1,0,2,3,J3AAK,01023
J,3,A,A,K,0,1,1,2,0,J3AAK,01120
J,3,A,A,K,0,1,1,2,1,J3AAK,01121
J,3,A,A,K,0,1,1,2,2,J3AAK,01122
J,3,A,A,K,0,1,1,2,3,J3AAK,01123
J,3,A,A,K,0,1,2,3,0,J3AAK,01230
J,3,A,A,K,0,1,2,3,1,J3AAK,01231
J,3,A,A,K,0,1,2,3,2,J3AAK,01232
J,3,A,A,A,0,0,0,1,2,J3AAA,00012
J,3,A,A,A,0,0,1,2,3,J3AAA,00123
J,3,A,A,A,0,1,0,1,2,J3AAA,01012
J,3,A,A,A,0,1,0,2,3,J3AAA,01023
J,3,A,A,A,0,1,1,2,3,J3AAA,01123
J,4,2,2,2,0,0,0,1,2,J4222,00012
J,4,2,2,2,0,0,1,2,3,J4222,00123
J,4,2,2,2,0,1,0,1,2,J4222,01012
