h1_rank,h2_rank,f1_rank,f2_rank,f3_rank,h1_suit,h2_suit,f1_suit,f2_suit,f3_suit,rank_key,suit_key
8,5,J,T,2,0,1,2,1,2,85JT2,01212
8,5,J,T,2,0,1,2,1,3,85JT2,01213
8,5,J,T,2,0,1,2,2,0,85JT2,01220
8,5,J,T,2,0,1,2,2,1,85JT2,01221
8,5,J,T,2,0,1,2,2,2,85JT2,01222
8,5,J,T,2,0,1,2,2,3,85JT2,01223
8,5,J,T,2,0,1,2,3,0,85JT2,01230
8,5,J,T,2,0,1,2,3,1,85JT2,01231
8,5,J,T,2,0,1,2,3,2,85JT2,01232
8,5,J,T,2,0,1,2,3,3,85JT2,01233
8,5,J,T,3,0,0,0,0,0,85JT3,00000
8,5,J,T,3,0,0,0,0,1,85JT3,00001
8,5,J,T,3,0,0,0,1,0,85JT3,00010
8,5,J,T,3,0,0,0,1,1,85JT3,00011
8,5,J,T,3,0,0,0,1,2,85JT3,00012
8,5,J,T,3,0,0,1,0,0,85JT3,00100
8,5,J,T,3,0,0,1,0,1,85JT3,00101
8,5,J,T,3,0,0,1,0,2,85JT3,00102
8,5,J,T,3,0,0,1,1,0,85JT3,00110
8,5,J,T,3,0,0,1,1,1,85JT3,00111
8,5,J,T,3,0,0,1,1,2,85JT3,00112
8,5,J,T,3,0,0,1,2,0,85JT3,00120
8,5,J,T,3,0,0,1,2,1,85JT3,00121
8,5,J,T,3,0,0,1,2,2,85JT3,00122
8,5,J,T,3,0,0,1,2,3,85JT3,00123
8,5,J,T,3,0,1,0,0,0,85JT3,01000
8,5,J,T,3,0,1,0,0,1,85JT3,01001
8,5,J,T,3,0,1,0,0,2,85JT3,01002
8,5,J,T,3,0,1,0,1,0,85JT3,01010
8,5,J,T,3,0,1,0,1,1,85JT3,01011
8,5,J,T,3,0,1,0,1,2,85JT3,01012
8,5,J,T,3,0,1,0,2,0,85JT3,01020
8,5,J,T,3,0,1,0,2,1,85JT3,01021
8,5,J,T,3,0,1,0,2,2,85JT3,01022
8,5,J,T,3,0,1,0,2,3,85JT3,01023
8,5,J,T,3,0,1,1,0,0,85JT3,01100
8,5,J,T,3,0,1,1,0,1,85JT3,01101
8,5,J,T,3,0,1,1,0,2,85JT3,01102
8,5,J,T,3,0,1,1,1,0,85JT3,01110
8,5,J,T,3,0,1,1,1,1,85JT3,01111
8,5,J,T,3,0,1,1,1,2,85JT3,01112
8,5,J,T,3,0,1,1,2,0,85JT3,01120
8,5,J,T,3,0,1,1,2,1,85JT3,01121
8,5,J,T,3,0,1,1,2,2,85JT3,01122
8,5,J,T,3,0,1,1,2,3,85JT3,01123
8,5,J,T,3,0,1,2,0,0,85JT3,01200
8,5,J,T,3,0,1,2,0,1,85JT3,01201
8,5,J,T,3,0,1,2,0,2,85JT3,01202
8,5,J,T,3,0,1,2,0,3,85JT3,01203
8,5,J,T,3,0,1,2,1,0,85JT3,01210
8,5,J,T,3,0,1,2,1,1,85JT3,01211
8,5,J,T,3,0,1,2,1,2,85JT3,01212
8,5,J,T,3,0,1,2,1,3,85JT3,01213
8,5,J,T,3,0,1,2,2,0,85JT3,01220
8,5,J,T,3,0,1,2,2,1,85JT3,01221
8,5,J,T,3,0,1,2,2,2,85JT3,01222
8,5,J,T,3,0,1,2,2,3,85JT3,01223
8,5,J,T,3,0,1,2,3,0,85JT3,01230
8,5,J,T,3,0,1,2,3,1,85JT3,01231
8,5,J,T,3,0,1,2,3,2,85JT3,01232
8,5,J,T,3,0,1,2,3,3,85JT3,01233
8,5,J,T,4,0,0,0,0,0,85JT4,00000
8,5,J,T,4,0,0,0,0,1,85JT4,00001
8,5,J,T,4,0,0,0,1,0,85JT4,00010
8,5,J,T,4,0,0,0,1,1,85JT4,00011
8,5,J,T,4,0,0,0,1,2,85JT4,00012
8,5,J,T,4,0,0,1,0,0,85JT4,00100
8,5,J,T,4,0,0,1,0,1,85JT4,00101
8,5,J,T,4,0,0,1,0,2,85JT4,00102
8,5,J,T,4,0,0,1,1,0,85JT4,00110
8,5,J,T,4,0,0,1,1,1,85JT4,00111
8,5,J,T,4,0,0,1,1,2,85JT4,00112
8,5,J,T,4,0,0,1,2,0,85JT4,00120
8,5,J,T,4,0,0,1,2,1,85JT4,00121
8,5,J,T,4,0,0,1,2,2,85JT4,00122
8,5,J,T,4,0,0,1,2,3,85JT4,00123
8,5,J,T,4,0,1,0,0,0,85JT4,01000
8,5,J,T,4,0,1,0,0,1,85JT4,01001
8,5,J,T,4,0,1,0,0,2,85JT4,01002
8,5,J,T,4,0,1,0,1,0,85JT4,01010
8,5,J,T,4,0,1,0,1,1,85JT4,01011
8,5,J,T,4,0,1,0,1,2,85JT4,01012
8,5,J,T,4,0,1,0,2,0,85JT4,01020
8,5,J,T,4,0,1,0,2,1,85JT4,01021
8,5,J,T,4,0,1,0,2,2,85JT4,01022
8,5,J,T,4,0,1,0,2,3,85JT4,01023
8,5,J,T,4,0,1,1,0,0,85JT4,01100
8,5,J,T,4,0,1,1,0,1,85JT4,01101
8,5,J,T,4,0,1,1,0,2,85JT4,01102
8,5,J,T,4,0,1,1,1,0,85JT4,01110
8,5,J,T,4,0,1,1,1,1,85JT4,01111
8,5,J,T,4,0,1,1,1,2,85JT4,01112
8,5,J,T,4,0,1,1,2,0,85JT4,01120
8,5,J,T,4,0,1,1,2,1,85JT4,01121
8,5,J,T,4,0,1,1,2,2,85JT4,01122
8,5,J,T,4,0,1,1,2,3,85JT4,01123
8,5,J,T,4,0,1,2,0,0,85JT4,01200
8,5,J,T,4,0,1,2,0,1,85JT4,01201
8,5,J,T,4,0,1,2,0,2,85JT4,01202
8,5,J,T,4,0,1,2,0,3,85JT4,01203
8,5,J,T,4,0,1,2,1,0,85JT4,01210
8,5,J,T,4,0,1,2,1,1,85JT4,01211
8,5,J,T,4,0,1,2,1,2,85JT4,01212
8,5,J,T,4,0,1,2,1,3,85JT4,01213
8,5,J,T,4,0,1,2,2,0,85JT4,01220
8,5,J,T,4,0,1,2,2,1,85JT4,01221
8,5,J,T,4,0,1,2,2,2,85JT4,01222
8,5,J,T,4,0,1,2,2,3,85JT4,01223
8,5,J,T,4,0,1,2,3,0,85JT4,01230
8,5,J,T,4,0,1,2,3,1,85JT4,01231
8,5,J,T,4,0,1,2,3,2,85JT4,01232
8,5,J,T,4,0,1,2,3,3,85JT4,01233
8,5,J,T,5,0,0,0,0,1,85JT5,00001
8,5,J,T,5,0,0,0,1,1,85JT5,00011
8,5,J,T,5,0,0,0,1,2,85JT5,00012
8,5,J,T,5,0,0,1,0,1,85JT5,00101
8,5,J,T,5,0,0,1,0,2,85JT5,00102
8,5,J,T,5,0,0,1,1,1,85JT5,00111
8,5,J,T,5,0,0,1,1,2,85JT5,00112
8,5,J,T,5,0,0,1,2,1,85JT5,00121
8,5,J,T,5,0,0,1,2,2,85JT5,00122
8,5,J,T,5,0,0,1,2,3,85JT5,00123
8,5,J,T,5,0,1,0,0,0,85JT5,01000
8,5,J,T,5,0,1,0,0,2,85JT5,01002
8,5,J,T,5,0,1,0,1,0,85JT5,01010
8,5,J,T,5,0,1,0,1,2,85JT5,01012
8,5,J,T,5,0,1,0,2,0,85JT5,01020
8,5,J,T,5,0,1,0,2,2,85JT5,01022
8,5,J,T,5,0,1,0,2,3,85JT5,01023
8,5,J,T,5,0,1,1,0,0,85JT5,01100
8,5,J,T,5,0,1,1,0,2,85JT5,01102
8,5,J,T,5,0,1,1,1,0,85JT5,01110
8,5,J,T,5,0,1,1,1,2,85JT5,01112
8,5,J,T,5,0,1,1,2,0,85JT5,01120
8,5,J,T,5,0,1,1,2,2,85JT5,01122
8,5,J,T,5,0,1,1,2,3,85JT5,01123
8,5,J,T,5,0,1,2,0,0,85JT5,01200
8,5,J,T,5,0,1,2,0,2,85JT5,01202
8,5,J,T,5,0,1,2,0,3,85JT5,01203
8,5,J,T,5,0,1,2,1,0,85JT5,01210
8,5,J,T,5,0,1,2,1,2,85JT5,01212
8,5,J,T,5,0,1,2,1,3,85JT5,01213
8,5,J,T,5,0,1,2,2,0,85JT5,01220
8,5,J,T,5,0,1,2,2,2,85JT5,01222
8,5,J,T,5,0,1,2,2,3,85JT5,01223
8,5,J,T,5,0,1,2,3,0,85JT5,01230
8,5,J,T,5,0,1,2,3,2,85JT5,01232
8,5,J,T,5,0,1,2,3,3,85JT5,01233
8,5,J,T,6,0,0,0,0,0,85JT6,00000
8,5,J,T,6,0,0,0,0,1,85JT6,00001
8,5,J,T,6,0,0,0,1,0,85JT6,00010
8,5,J,T,6,0,0,0,1,1,85JT6,00011
8,5,J,T,6,0,0,0,1,2,85JT6,00012
8,5,J,T,6,0,0,1,0,0,85JT6,00100
8,5,J,T,6,0,0,1,0,1,85JT6,00101
8,5,J,T,6,0,0,1,0,2,85JT6,00102
8,5,J,T,6,0,0,1,1,0,85JT6,00110
8,5,J,T,6,0,0,1,1,1,85JT6,00111
8,5,J,T,6,0,0,1,1,2,85JT6,00112
8,5,J,T,6,0,0,1,2,0,85JT6,00120
8,5,J,T,6,0,0,1,2,1,85JT6,00121
8,5,J,T,6,0,0,1,2,2,85JT6,00122
8,5,J,T,6,0,0,1,2,3,85JT6,00123
8,5,J,T,6,0,1,0,0,0,85JT6,01000
8,5,J,T,6,0,1,0,0,1,85JT6,01001
8,5,J,T,6,0,1,0,0,2,85JT6,01002
8,5,J,T,6,0,1,0,1,0,85JT6,01010
8,5,J,T,6,0,1,0,1,1,85JT6,01011
8,5,J,T,6,0,1,0,1,2,85JT6,01012
8,5,J,T,6,0,1,0,2,0,85JT6,01020
8,5,J,T,6,0,1,0,2,1,85JT6,01021
8,5,J,T,6,0,1,0,2,2,85JT6,01022
8,5,J,T,6,0,1,0,2,3,85JT6,01023
8,5,J,T,6,0,1,1,0,0,85JT6,01100
8,5,J,T,6,0,1,1,0,1,85JT6,01101
8,5,J,T,6,0,1,1,0,2,85JT6,01102
8,5,J,T,6,0,1,1,1,0,85JT6,01110
8,5,J,T,6,0,1,1,1,1,85JT6,01111
8,5,J,T,6,0,1,1,1,2,85JT6,01112
8,5,J,T,6,0,1,1,2,0,85JT6,01120
8,5,J,T,6,0,1,1,2,1,85JT6,01121
8,5,J,T,6,0,1,1,2,2,85JT6,01122
8,5,J,T,6,0,1,1,2,3,85JT6,01123
8,5,J,T,6,0,1,2,0,0,85JT6,01200
8,5,J,T,6,0,1,2,0,1,85JT6,01201
8,5,J,T,6,0,1,2,0,2,85JT6,01202
8,5,J,T,6,0,1,2,0,3,85JT6,01203
8,5,J,T,6,0,1,2,1,0,85JT6,01210
8,5,J,T,6,0,1,2,1,1,85JT6,01211
8,5,J,T,6,0,1,2,1,2,85JT6,01212
8,5,J,T,6,0,1,2,1,3,85JT6,01213
8,5,J,T,6,0,1,2,2,0,85JT6,01220
8,5,J,T,6,0,1,2,2,1,85JT6,01221
8,5,J,T,6,0,1,2,2,2,85JT6,01222
8,5,J,T,6,0,1,2,2,3,85JT6,01223
8,5,J,T,6,0,1,2,3,0,85JT6,01230
8,5,J,T,6,0,1,2,3,1,85JT6,01231
8,5,J,T,6,0,1,2,3,2,85JT6,01232
8,5,J,T,6,0,1,2,3,3,85JT6,01233
8,5,J,T,7,0,0,0,0,0,85JT7,00000
8,5,J,T,7,0,0,0,0,1,85JT7,00001
8,5,J,T,7,0,0,0,1,0,85JT7,00010
8,5,J,T,7,0,0,0,1,1,85JT7,00011
8,5,J,T,7,0,0,0,1,2,85JT7,00012
8,5,J,T,7,0,0,1,0,0,85JT7,00100
8,5,J,T,7,0,0,1,0,1,85JT7,00101
8,5,J,T,7,0,0,1,0,2,85JT7,00102
8,5,J,T,7,0,0,1,1,0,85JT7,00110
8,5,J,T,7,0,0,1,1,1,85JT7,00111
8,5,J,T,7,0,0,1,1,2,85JT7,00112
8,5,J,T,7,0,0,1,2,0,85JT7,00120
8,5,J,T,7,0,0,1,2,1,85JT7,00121
8,5,J,T,7,0,0,1,2,2,85JT7,00122
8,5,J,T,7,0,0,1,2,3,85JT7,00123
8,5,J,T,7,0,1,0,0,0,85JT7,01000
8,5,J,T,7,0,1,0,0,1,85JT7,01001
8,5,J,T,7,0,1,0,0,2,85JT7,01002
8,5,J,T,7,0,1,0,1,0,85JT7,01010
8,5,J,T,7,0,1,0,1,1,85JT7,01011
8,5,J,T,7,0,1,0,1,2,85JT7,01012
8,5,J,T,7,0,1,0,2,0,85JT7,01020
8,5,J,T,7,0,1,0,2,1,85JT7,01021
